-6.252856755626875485e-01,3.418997895939425435e-02,-2.406208956747811142e-02,-1.987154032386268532e-01,-4.142775819819058958e-01,-6.813250992649609872e-01,-2.175171901791091711e-01,3.546078487062929718e-01,2.257610349468534144e-03,3.618899203746683835e-01,4.258319966133246592e-01,-2.586038357932793352e-01,-6.019579567047046026e-02,4.794756042145608133e-01,-1.966693696392358692e-01,-4.566933571323893437e-01,-3.816874226684809912e-01,-3.453801424772493661e-02,-6.405244336536453087e-02,1.221827354875861110e-01
-3.170136360842182310e-01,-2.214726053007855786e-04,-8.831420669460108425e-03,-1.110069252584314908e-01,-1.754777746683381934e-01,-3.005101223236080754e-01,-8.420602854868455833e-02,1.804880452845928351e-01,1.059803583763614665e-02,1.609822858784129562e-01,1.689002299865430823e-01,-1.030628841732465634e-01,-8.702848119088751888e-03,2.287534957352090892e-01,-9.001976273117878735e-02,-2.113205073569268122e-01,-1.777095330583937927e-01,-2.654141080704182972e-03,-2.773290776796571294e-02,4.200829109742054007e-02
-6.259287208039762129e-01,3.526531905504254327e-02,1.271515460944704036e-03,-2.105757359265290896e-01,-3.743493023337841619e-01,-6.885316425463854362e-01,-1.876057841213897293e-01,3.227493372734130395e-01,6.049549553561334343e-03,3.591882994221791692e-01,4.099243743443972132e-01,-2.275142560398037972e-01,-5.705602118269349071e-02,4.596620956322029494e-01,-2.213956421169003264e-01,-4.527061761735294843e-01,-3.828890164052143330e-01,-3.077661529328035162e-02,-8.827540156650016956e-02,1.503137978089507665e-01
-1.904500445851267376e-01,-9.754162689109446838e-03,-6.997017806051563510e-03,-6.938452490775397219e-02,-1.128859446405084399e-01,-1.997432997828468282e-01,-7.504848277323808436e-02,1.286788342184964073e-01,1.560847929080799203e-02,8.530384474162815145e-02,1.214341248674317558e-01,-7.257473453772492200e-02,-3.353421290330396015e-02,1.334766473755892580e-01,-6.270584053974917471e-02,-1.359014400214525187e-01,-1.047901562355219446e-01,-7.364925762620631172e-03,-1.003641900808657610e-02,5.601437034276100790e-02
-6.823613496476933493e-01,2.903107033678151497e-02,-5.502108250367176989e-03,-1.736022605547035691e-01,-4.004066358020282324e-01,-7.166217116321117464e-01,-1.970632250569808730e-01,3.501052078643078214e-01,5.524933914536492643e-03,4.078268481527174139e-01,4.621713700522142587e-01,-2.252832564668221793e-01,-7.149428578402096390e-02,4.930536722386375525e-01,-2.349031575425347407e-01,-4.707890394849613136e-01,-4.277968723739957735e-01,-1.325070532614608214e-02,-7.449278544884982423e-02,1.266553355789502289e-01
-1.209202887122046016e-01,-3.809731762401178876e-03,6.252296641785448639e-03,-1.342623739236473157e-02,-3.691932406476932521e-02,-1.061322306595994802e-01,-2.102847234180860517e-02,3.835236726437814270e-02,9.439918935141766373e-03,4.861123298520934888e-02,5.424670975691537472e-02,-2.788244111102677197e-02,-6.810272956075053355e-03,5.089380859460368445e-02,-2.626963327695807163e-02,-6.637553108821538095e-02,-5.056527717945105693e-02,2.018854006832068379e-02,-2.309628800593234790e-02,-5.971731039365053839e-03
-8.315129911847032318e-01,3.218458633066907659e-02,2.027303036068619363e-02,-2.281519490354030066e-01,-5.245631345294954340e-01,-9.191213976155481191e-01,-1.984577565333501270e-01,5.049444003325379571e-01,7.868472405654395110e-03,4.837025271129903325e-01,5.235170638702816293e-01,-3.397994558163028311e-01,-6.223576069278288769e-02,5.708042246621398697e-01,-2.239789121984840370e-01,-6.239319080563304754e-01,-5.320158045015430659e-01,-2.607998857943951906e-02,-9.027329968689876138e-02,1.144802509844896898e-01
-7.756722158726556682e-01,8.256481424950718254e-03,4.973753032023647130e-02,-2.598797470354328731e-01,-4.965009290065516279e-01,-7.999312642811651219e-01,-2.352370018899088422e-01,3.943885953938837119e-01,2.719365463618861334e-02,4.736237853255694796e-01,5.209255555240716040e-01,-2.872630024795519987e-01,-3.252811357776988488e-02,5.330125756318029318e-01,-2.576538148507072079e-01,-4.915978440696132656e-01,-4.661329920111336178e-01,-6.903361287463131990e-02,-5.875058435548161789e-02,1.689842896332189037e-01
-6.722726895122077551e-01,1.256327194186284898e-02,-2.472899507567790506e-03,-2.122003376918231710e-01,-4.029782077062898926e-01,-7.090269950352280359e-01,-1.993716181017848310e-01,3.906149596444139505e-01,2.642414507462265832e-03,3.924053937843146600e-01,4.451505828613101512e-01,-2.439959331536764586e-01,-7.512922282932908702e-02,5.148779545442206951e-01,-2.128466177462826903e-01,-4.830249358584300934e-01,-4.238115356138043577e-01,3.130959372471777379e-03,-6.537180887200719215e-02,1.443546635751362939e-01
-6.277601557998953030e-01,1.332870888653931753e-02,-2.853543075318714164e-02,-1.800788485618638191e-01,-4.026521836230689266e-01,-6.869119734842350500e-01,-1.911683090868073198e-01,3.485752328259325572e-01,2.056622267787194033e-03,3.783579655961025745e-01,4.497588569713553697e-01,-2.072754444131630347e-01,-4.728912848297420202e-02,4.711521339182012658e-01,-2.062880147921854757e-01,-4.538121229044799199e-01,-3.757179306121243845e-01,-2.386155408739354909e-03,-6.741160802873230606e-02,1.340379271097259795e-01
-1.863001182453693783e-01,5.234714611123745046e-03,2.531230071719769645e-03,-5.378759798627019001e-02,-1.074328763980356705e-01,-1.868360897666759557e-01,-6.022930204420151590e-02,1.274672450447056349e-01,-1.549474658165443490e-03,9.938426913570137800e-02,1.257167693982242929e-01,-5.846592846256912918e-02,-4.271785055171673645e-02,1.501618294673587040e-01,-5.743124301324237235e-02,-1.583653731181368096e-01,-1.068362371616834727e-01,5.238660133126443047e-03,-1.467577864794938382e-02,4.098775757356258598e-02
-6.671346800236889196e-01,2.604376777809129170e-02,7.127930523208527054e-03,-1.506133324578012300e-01,-3.830002114623896059e-01,-6.661095954480192871e-01,-1.803645351565326127e-01,3.446606591282957988e-01,-2.754734175458404058e-02,3.848845520564480593e-01,4.548287766250199149e-01,-2.398102862713320793e-01,-4.979268232684604806e-02,4.655753264873859210e-01,-1.989294124824566856e-01,-4.238000981581735438e-01,-4.096699923201619353e-01,-7.535678361019811783e-03,-7.481198276921441348e-02,1.323412161467126258e-01
-6.059110040661990215e-01,2.108823811682191546e-02,3.656929960932695130e-03,-1.994519086255957807e-01,-3.651065872910849719e-01,-6.420448147642390246e-01,-1.630081120382753102e-01,3.240654026108801822e-01,-1.688002548478772721e-02,3.246827476014180758e-01,4.137949486480624328e-01,-2.039512077875557661e-01,-5.348671049591525312e-02,4.295301751515394617e-01,-1.964275395290428217e-01,-4.617532508138127434e-01,-3.492500085598901349e-01,-5.235882104892282396e-02,-1.052001660503361635e-01,1.292012060101042914e-01
-6.845690630863846549e-01,1.776515135287104821e-02,-1.798067113423972019e-02,-2.238497341740933733e-01,-4.396031272231289422e-01,-7.347270331923418940e-01,-1.943241750821870784e-01,4.058479960394179020e-01,2.221950111691009880e-02,3.950377814409747890e-01,4.568832072552289625e-01,-2.892412199511949500e-01,-7.695955479722903225e-02,5.111438880837462229e-01,-2.652142245428523171e-01,-5.056724933444569636e-01,-4.049181174917895198e-01,-4.396512573195797413e-02,-7.456433275845868180e-02,1.412990984980143916e-01
-6.388232605465006264e-01,3.640293912233472789e-02,-8.550984763545512596e-03,-2.095825020805723027e-01,-4.003585604301485579e-01,-6.554281451466681396e-01,-1.822629942839018580e-01,3.435285915508242138e-01,-6.622019280514912336e-03,3.508492258683745812e-01,4.016240144192939066e-01,-2.476505393872452943e-01,-6.954027086543049241e-02,4.702833656367569337e-01,-2.234811010529988706e-01,-4.520276291402601232e-01,-3.792682945075330214e-01,-3.732831531176151324e-02,-9.156734948467311341e-02,1.613827235198100341e-01
-6.599295671459050050e-01,8.661816046728309723e-03,3.973733959890449197e-02,-1.190264044137748084e-01,-4.708499679979370467e-01,-7.106131530841550692e-01,-1.691509432109201405e-01,3.233969490390467549e-01,-1.947218165436011630e-02,4.324929038823971394e-01,4.965268087976303368e-01,-3.043882019358470914e-01,2.085443097245930077e-02,4.632569711300181803e-01,-2.278551836754615367e-01,-5.612183425671409820e-01,-4.286565073305329543e-01,-2.173113246911822366e-02,-1.888210171976240914e-01,5.980132715975457203e-02
-5.009049610266573804e-01,1.298770385636625717e-02,-1.060066251454280621e-02,-1.787790094010830999e-01,-2.884304280060434600e-01,-5.855372225893845650e-01,-1.605364276709889682e-01,3.129142182821502693e-01,3.444270267992927473e-03,2.791435497204448613e-01,3.475066262263972749e-01,-1.734858256586029046e-01,-7.910782987111227016e-02,3.719278187872392394e-01,-1.945847146311763254e-01,-3.728852872928695161e-01,-3.079628364246939642e-01,-1.163057105410325760e-02,-4.359502025410871839e-02,1.182029904804360737e-01
-5.548686355731355935e-01,2.971965894921267670e-02,5.990273406956522252e-03,-1.967519344679237170e-01,-3.916238688581351601e-01,-6.147550002050117257e-01,-1.610244273649419910e-01,3.396054117520551086e-01,3.533594663749171222e-02,3.181686391936499048e-01,3.545472515235298938e-01,-2.426151894399490028e-01,-5.073712229741699636e-02,4.273276605579879317e-01,-1.775696583418064356e-01,-4.405643881000331219e-01,-3.355519121046661168e-01,-1.929186268255222297e-02,-6.241683933542791635e-02,9.930237380460175955e-02
-6.522295566134681533e-01,2.264165692379394371e-02,-3.552886612988435944e-02,-2.273891731843774300e-01,-3.833683487340242557e-01,-7.275096686990866202e-01,-1.958451822821620780e-01,3.661995541326641401e-01,3.184877227583864101e-02,3.833857028215755247e-01,4.369665469970505645e-01,-2.579139088358606835e-01,-6.132667002608207379e-02,4.748077209648317032e-01,-2.391970041541038872e-01,-4.621465385002066495e-01,-3.731358324266196846e-01,-6.746586874490952124e-02,-7.659858800136486179e-02,1.248930605031184637e-01
-4.803626174346941058e-01,1.579708847035048158e-02,-4.088122943430295281e-03,-1.604787585427515650e-01,-3.003671034723295885e-01,-5.571322044766432446e-01,-1.699329560350038293e-01,2.965883915405679305e-01,2.315666499001390807e-02,2.761705185221151049e-01,3.009854712557613610e-01,-2.243242156934123210e-01,-3.636325502458441494e-02,3.685666566034250802e-01,-1.878637221088760856e-01,-3.833139472201305686e-01,-2.772524998755742653e-01,-1.575802386170054373e-02,-5.035031102671670700e-02,1.237784275256557792e-01
-6.847830430936755475e-01,3.788504170458945747e-02,-2.004334563015249633e-04,-2.030710055261022717e-01,-4.235635617935039066e-01,-7.472008100851120771e-01,-1.904812896205711481e-01,3.652722987567885160e-01,6.054673086588979042e-03,3.821265004240578245e-01,4.573190955733966723e-01,-2.446147661009402674e-01,-8.415377140062750561e-02,4.733545500152592234e-01,-2.448999898944213549e-01,-5.269622736545275243e-01,-4.079640444353603845e-01,-3.618623956402318431e-02,-8.517569542556872875e-02,1.399389733114379808e-01
-6.375667848038170105e-01,3.900457780716719974e-02,-2.078487012780490598e-02,-1.978995314879499201e-01,-3.882313801447664359e-01,-7.143475776463231730e-01,-1.639539767145457572e-01,3.729102190475441225e-01,-2.579208206961293090e-02,3.713685253137126163e-01,4.041060075427182485e-01,-2.550241247973755732e-01,-4.915008648206761060e-02,4.557012868885227386e-01,-1.930542957388939329e-01,-4.492279856455445586e-01,-3.949643933192973355e-01,-1.317650072546035916e-02,-8.106103907749852289e-02,1.155568770599483680e-01
-5.922830732184104496e-01,1.110329495547373452e-02,-2.582970684342913797e-04,-1.670231926623499674e-01,-3.240482343715511693e-01,-6.656887500699292248e-01,-1.732828225101180064e-01,3.075288226462800090e-01,1.907229441463263037e-02,3.207244811200419821e-01,4.055625925995968717e-01,-1.980226124371063656e-01,-1.118984408436845407e-02,4.042138977068421291e-01,-1.856938757385321326e-01,-4.220229939126110552e-01,-3.403866217695084018e-01,-2.588270695327560267e-02,-6.692624547477976638e-02,9.738991686615246224e-02
-7.577380106707208851e-01,6.087666363585039070e-02,7.722654313622674509e-03,-2.227595448022249014e-01,-4.819752771441890293e-01,-7.688513545855669706e-01,-2.075025388690279193e-01,4.629949014678317876e-01,2.259409916853648281e-02,3.997382076591295408e-01,4.753017970241285028e-01,-3.065531748231590248e-01,-5.049416830628244285e-02,5.450462295935015744e-01,-2.122347732762210060e-01,-5.609969855910184044e-01,-4.724897714642123381e-01,-3.305714992893089843e-02,-7.165812499478203812e-02,1.251721969055838712e-01
-6.278049965697481971e-01,4.464416022212524399e-02,-1.446672527187998353e-02,-1.677460585136868743e-01,-4.202909606409218624e-01,-6.773782886308132856e-01,-1.844949371572321140e-01,3.761792332471368683e-01,4.296474221175307362e-02,3.735716628598950706e-01,3.902452588071135264e-01,-2.319466802776298520e-01,-4.009416271388333702e-02,4.266447258167787582e-01,-1.900833937922516426e-01,-4.794340942293455754e-01,-3.674523676804683503e-01,-3.816489753437932869e-02,-1.010234760117620090e-01,8.967008946539871406e-02
-8.310878933363164967e-01,4.253389983620369658e-02,2.001866646391689888e-02,-2.459132351922731774e-01,-5.192866266652306217e-01,-9.242699505776686975e-01,-2.315574491146595859e-01,4.656863253922680079e-01,-3.693341025253461807e-02,5.152867424584969269e-01,5.448650422748840816e-01,-3.233757309099080657e-01,-4.650604139971120654e-02,5.565591738050372772e-01,-2.552639151909505411e-01,-6.134823000423815786e-01,-5.433179616261820666e-01,-1.067545007111581762e-02,-1.177543692129240788e-01,1.163204138291863143e-01
-6.979044052465971371e-01,9.412991022635095947e-03,2.415429605175589342e-02,-1.926311244419447455e-01,-4.256880776535837407e-01,-7.347355634904105814e-01,-2.034772962285969489e-01,3.942942407047536069e-01,-2.445507615523580605e-02,3.826048119905151035e-01,4.640713065152536898e-01,-2.494269218743121186e-01,-1.356070012238050175e-02,4.758643321349234068e-01,-2.564157185160253483e-01,-5.460525664793411948e-01,-4.015855145668805193e-01,-2.255322748685862841e-02,-1.407776791790696924e-01,1.247668858792306684e-01
-6.997997961930252364e-01,1.025513268779067351e-02,8.091130180331407989e-03,-1.893631136842885421e-01,-4.703264322251435314e-01,-7.831634642994257378e-01,-2.222554605025688912e-01,3.976893629784822304e-01,7.304908023103992391e-03,4.187995065128434780e-01,4.879464036901681179e-01,-2.561025961330024026e-01,-1.820528881087823611e-02,5.216947483509821737e-01,-2.485314945632718098e-01,-5.486210458687240665e-01,-4.548783359568024931e-01,-2.356973644543112340e-02,-1.008722201898663712e-01,1.294585077702730125e-01
-4.473833823676393595e-01,1.772382736014845722e-02,-9.040422668915727711e-03,-1.592267563673581965e-01,-2.694274713745235528e-01,-4.732115179012943429e-01,-1.454855685506792617e-01,2.791694385609877482e-01,4.647001072050722936e-02,2.345907871510356235e-01,2.841327949240179951e-01,-1.634171280146717031e-01,-3.753040070359531244e-02,3.207051851053149827e-01,-1.712801831434370703e-01,-3.595484785122785576e-01,-2.591356197127880900e-01,-2.308404101999353072e-02,-3.679975851537036630e-02,1.128805854668989139e-01
-6.436118812166478076e-01,1.689375927571232922e-02,2.448365612021317916e-02,-1.857789292261369241e-01,-3.577546428693766378e-01,-6.880403560512443617e-01,-1.850521737753604568e-01,3.273060369742682996e-01,6.396424626237266417e-03,3.483190788907837843e-01,4.481710558359495722e-01,-1.864775520362541295e-01,-7.165740270881068574e-02,4.336880288532368732e-01,-2.240240074634456124e-01,-4.778242588511876776e-01,-3.916326063695565463e-01,-2.381296645691117000e-02,-1.165986419574930877e-01,1.573224075147273970e-01
-3.622994519679528236e-01,1.860443467373487300e-02,-3.649413085823439984e-02,-1.342471639477204604e-01,-2.062839723857702312e-01,-4.165261288359485281e-01,-1.237913754272990802e-01,2.241755876913549272e-01,1.301239421662377278e-02,1.776821839951001070e-01,2.204597754981916236e-01,-1.318256384471337972e-01,-7.391659619706690554e-02,2.769454412817725641e-01,-1.703023897995751268e-01,-2.606616582168084228e-01,-2.095609043879068933e-01,-1.617569692735198322e-02,-5.290421151531665006e-02,1.109108827083017251e-01
-7.562858756381785064e-01,3.365592818635683436e-02,-1.634496927837426547e-02,-2.666841795213529265e-01,-4.738497605243223165e-01,-8.164772819736154652e-01,-1.796951223943970277e-01,3.958585100357545072e-01,-2.718865976775051291e-02,4.481980553603147621e-01,5.302821229960200666e-01,-2.715607350499319450e-01,-7.418609771348276538e-02,5.384456430519003467e-01,-2.324425752976182202e-01,-5.690304697499948272e-01,-4.577402166344081702e-01,-4.583564027643351885e-02,-1.083407722526952000e-01,1.992231873607488712e-01
-3.350955896217875929e-01,1.187212407547145153e-02,7.850648610432128457e-03,-1.037078485884707774e-01,-1.885046303012629931e-01,-3.450858599856194697e-01,-8.842752245400008204e-02,1.935740104859574040e-01,-1.236008124210107029e-02,1.673712530766268691e-01,2.223277766370286568e-01,-1.369914222904835555e-01,-4.873974186541897569e-02,2.091381026452203418e-01,-1.154819565871987030e-01,-2.420156034274167922e-01,-2.043817930104348812e-01,-2.130653207492192239e-02,-2.207575511895831094e-02,7.264707873339515398e-02
-7.235369466649965720e-01,2.250896418853786871e-02,1.107988407880406909e-02,-2.294887457855039892e-01,-4.468631638373113946e-01,-7.807023057907029884e-01,-2.226065987632140919e-01,4.044309721567245219e-01,2.569508817018547470e-02,4.195895717617238452e-01,4.582615009684208873e-01,-2.618679647118917764e-01,-8.404333997163196401e-02,5.010529312198955809e-01,-2.352358462005949002e-01,-5.493741641638417716e-01,-4.496709404910439467e-01,-1.191214829407277048e-02,-7.354385332411518539e-02,1.588802158166592593e-01
-6.720301310299050535e-01,3.443168217534896269e-02,-3.191146227291474097e-02,-1.780331736102846452e-01,-4.880560263878669924e-01,-7.061257035089346656e-01,-1.947132388195210451e-01,3.755664555320760156e-01,1.482552401346384774e-03,4.145524089140188440e-01,4.354753243836684273e-01,-2.980692376085358752e-01,-3.573741526378448885e-02,4.780688259408141794e-01,-1.824999815451550100e-01,-5.525082988746066182e-01,-4.063738623464616673e-01,-3.806686179289830996e-02,-1.519482643825280366e-01,1.164472486813501739e-01
-7.329156832091633655e-02,7.235816723557712826e-03,4.969563896593709625e-03,-2.783486524412098762e-02,-7.246384167092248529e-02,-9.344608991020439404e-02,-1.748152499531376025e-02,6.236872400349417062e-02,8.104241534723836266e-03,6.463767822495501691e-02,9.180837938804892184e-02,-1.832917232550323669e-02,-1.140332889130795703e-02,6.368301718522925703e-02,-3.351109803816564037e-02,-6.961486860348309325e-02,-6.850197812013855692e-02,1.109003664818261972e-02,4.903988687474398339e-03,3.549677417125187556e-02
-4.367943077543872676e-01,2.728381322438030998e-02,-1.918695931296672888e-02,-1.503479894376816006e-01,-2.606779343987999931e-01,-4.741044599228391165e-01,-1.301528753649881243e-01,2.828776394540697958e-01,3.050474855094979440e-02,2.539851328605259306e-01,2.956424404210015178e-01,-1.734886300449698382e-01,-2.420816142064276602e-02,3.023818695574400639e-01,-1.459676195618804240e-01,-3.193413531092852975e-01,-2.822994024202862828e-01,8.378274435655164295e-04,-2.084810204028005043e-02,5.506458459088252322e-02
-6.518155258109197270e-01,1.897717064395872122e-02,7.895875118471068141e-03,-1.760724714165790850e-01,-3.982564201614522403e-01,-6.762842704441022201e-01,-1.347477118959386211e-01,3.116042544530527314e-01,-4.397601866254326891e-02,3.701734773607493478e-01,4.996637727865246847e-01,-2.103361210145045235e-01,-5.536127380674168985e-02,4.747417004237702853e-01,-2.092177096885115550e-01,-5.023336474229233017e-01,-4.325069775500912095e-01,-7.216172193259752683e-03,-1.026218033018835435e-01,1.740684583758509152e-01
-8.088142119470370650e-01,2.514470920011071392e-02,8.686352965559500025e-03,-2.533206611140670361e-01,-4.669324153738095839e-01,-8.623417102925292621e-01,-2.501452651235842040e-01,4.710281100067852389e-01,-1.322364889699312838e-02,4.581342220903444340e-01,5.378543074420619741e-01,-2.565461254497460319e-01,-6.834592337437944698e-02,5.919803244315758883e-01,-2.848994283625819190e-01,-5.889798198251658956e-01,-4.578992284076037200e-01,-5.532941434527188090e-02,-1.138979627304497338e-01,1.781580398710695678e-01
-4.165236316135348948e-01,2.488531477068439343e-02,-3.786837855868281123e-03,-1.329146386674262270e-01,-2.414929373745592911e-01,-4.378449979463518993e-01,-1.137505768164954884e-01,2.048810784688349929e-01,2.306297079657414900e-03,2.188052182888025332e-01,2.501043665237558944e-01,-1.734021119250716836e-01,-5.252415420478064034e-02,3.027721650487839034e-01,-1.383497747069200867e-01,-3.198870356491622102e-01,-2.401490722845527614e-01,-4.559483846711408911e-02,-5.960476455036523014e-02,8.392233867153719995e-02
-5.079187304349112031e-01,-4.014698815724374904e-03,-2.347744675758818393e-03,-1.747471650666707899e-01,-2.992720008604555226e-01,-5.428336776041228218e-01,-1.819048109648964684e-01,2.878907843690570179e-01,3.808271905941934543e-02,2.816198434069056011e-01,3.369376444967583928e-01,-2.019152981622021892e-01,-1.413166866968097908e-02,3.387967806219059352e-01,-1.756180841826868178e-01,-3.520853912114300099e-01,-3.038746429966974194e-01,-1.688629545247211441e-02,-3.563379188428742600e-02,8.000974283281253596e-02
-7.195876608011948505e-01,3.755381010871625819e-02,-7.676399044403895040e-03,-1.964552250478585060e-01,-4.398654181311300593e-01,-7.486216509988048440e-01,-1.837729418611566135e-01,3.928443277147786183e-01,4.069362470916381390e-03,4.406690248563660539e-01,5.099303541200416179e-01,-2.647921960939517150e-01,-4.771016379666911250e-02,4.878635829025037562e-01,-2.052132475289777103e-01,-5.022654158668330426e-01,-4.257036176796819005e-01,-1.611866107773818335e-02,-9.430624369148384034e-02,1.248731282989164471e-01
-8.976243363502705019e-01,6.779882406112955340e-02,8.476856266161431064e-02,-1.735420465816377988e-01,-5.688297137165008177e-01,-9.711922833415022049e-01,-2.148564489820792844e-01,5.938246098646309257e-01,1.940513332411463246e-02,6.162119705849034013e-01,6.010516960910624595e-01,-3.300351862779752898e-01,2.952354796771569645e-02,6.190704085976413973e-01,-1.734440936130157984e-01,-6.298810594481039082e-01,-6.571661918510892653e-01,-1.113539443816153607e-01,-1.747247791022152885e-01,1.097382404596993904e-01
-3.932439364168479612e-01,2.468000188451120389e-02,-7.487444449505685495e-03,-1.423846826626705975e-01,-2.444260438986457784e-01,-4.393287920379159162e-01,-1.320349128588754195e-01,2.341742510037002067e-01,1.834760790048598281e-02,2.056974962511289584e-01,2.536886349844162392e-01,-1.578107952455014285e-01,-8.434918329339625986e-02,3.164740785576569126e-01,-1.566862509608710485e-01,-2.874779552817925965e-01,-2.732286676146897242e-01,-2.427009122812501252e-02,-3.631320629328199656e-02,8.115275251062162298e-02
-6.457810058812435416e-01,1.949925041656008773e-02,-2.247132035716727788e-02,-2.215823713330844491e-01,-4.009038523933723952e-01,-7.338034795786576581e-01,-2.264339190581714234e-01,3.901829371398599644e-01,2.126192443969802601e-02,3.756314095259775665e-01,4.346019179340739891e-01,-2.500975881957496760e-01,-9.194665947549751639e-02,4.640797854016373569e-01,-2.378198011099734444e-01,-4.524738023851150315e-01,-3.816648006464875564e-01,-2.000987366483861565e-02,-9.992208857713878734e-02,1.504064445874102873e-01
